title,author,price,price (including used books),pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link,complete_link
83,305,"Hands-On Data Analysis with Pandas: A Python data science handbook for data collection, wrangling, analysis, and visualization, 2nd Edition","[ Stefanie Molin,  and , Ken Jee]",35.67,35.67,788,4.3,70,66%,19%,5%,3%,7%,7.5 x 1.78 x 9.25 inches,2.93 pounds,English,"Packt Publishing; 2nd ed. edition (April 29, 2021)",978-1800563452,/Hands-Data-Analysis-Pandas-visualization/dp/1800563450/ref=sr_1_70?keywords=data+analysis&qid=1671164651&sr=8-70,https://www.amazon.com/Hands-Data-Analysis-Pandas-visualization/dp/1800563450/ref=sr_1_70?keywords=data+analysis&qid=1671164651&sr=8-70
84,307,Data Visualization with Excel Dashboards and Reports,[ Dick Kusleika],22.99,22.99,352,4.4,87,61%,27%,4%,4%,4%,7.2 x 0.8 x 9 inches,1.27 pounds,English,"Wiley; 1st edition (January 29, 2021)",978-1119698722,/Data-Visualization-Excel-Dashboards-Reports/dp/1119698723/ref=sr_1_69?keywords=data+analysis&qid=1671164651&sr=8-69,https://www.amazon.com/Data-Visualization-Excel-Dashboards-Reports/dp/1119698723/ref=sr_1_69?keywords=data+analysis&qid=1671164651&sr=8-69
85,308,Practical Statistics for Data Scientists: 50+ Essential Concepts Using R and Python,"[ Peter Bruce, Andrew Bruce, et al.]",31.9,31.9,368,4.6,736,77%,13%,6%,2%,2%,7 x 0.9 x 9.1 inches,1.3 pounds,English,"O'Reilly Media; 2nd edition (June 2, 2020)",978-1492072942,/Practical-Statistics-Data-Scientists-Essential/dp/149207294X/ref=sr_1_63?keywords=data+analysis&qid=1671164651&sr=8-63,https://www.amazon.com/Practical-Statistics-Data-Scientists-Essential/dp/149207294X/ref=sr_1_63?keywords=data+analysis&qid=1671164651&sr=8-63
86,309,"Data Analysis: A Model Comparison Approach To Regression, ANOVA, and Beyond, Third Edition","[ Charles M. Judd, Gary H. McClelland, et al.]",68.62, 39.84 - 68.62 ,366,4.4,30,74%,5%,11%,5%,5%,7 x 0.86 x 10 inches,1.47 pounds,English,"Routledge; 3rd edition (May 8, 2017)", ,/Data-Analysis-Comparison-Approach-Regression/dp/1138819832/ref=sr_1_64?keywords=data+analysis&qid=1671164651&sr=8-64,https://www.amazon.com/Data-Analysis-Comparison-Approach-Regression/dp/1138819832/ref=sr_1_64?keywords=data+analysis&qid=1671164651&sr=8-64
87,310,Applied Survival Analysis: Regression Modeling of Time-to-Event Data,"[ Stanley Lemeshow, Susanne May, et al.]",112.03,112.03,416,4.3,32,67%,18%,3%,6%,7%,6.1 x 1.1 x 9.3 inches,1.63 pounds,English,"Wiley-Interscience; 2nd edition (March 7, 2008)", ,/Applied-Survival-Analysis-Time-Event/dp/0471754994/ref=sr_1_61?keywords=data+analysis&qid=1671164651&sr=8-61,https://www.amazon.com/Applied-Survival-Analysis-Time-Event/dp/0471754994/ref=sr_1_61?keywords=data+analysis&qid=1671164651&sr=8-61
88,316,Python for Excel: A Modern Environment for Automation and Data Analysis,[ Felix Zumstein],32.99,32.99,335,4.6,205,73%,17%,4%,3%,2%,7 x 0.7 x 9.19 inches,1.19 pounds,English,"O'Reilly Media; 1st edition (April 13, 2021)",978-1492081005,/Python-Excel-Environment-Automation-Analysis/dp/1492081000/ref=sr_1_56?keywords=data+analysis&qid=1671164651&sr=8-56,https://www.amazon.com/Python-Excel-Environment-Automation-Analysis/dp/1492081000/ref=sr_1_56?keywords=data+analysis&qid=1671164651&sr=8-56
89,317,Microsoft® Excel Data Analysis and Business Modeling,[ Wayne L. Winston],23.25, 20.93 - 23.25 ,624,3.9,37,42%,24%,20%,5%,8%,7.38 x 1.5 x 9 inches,11.2 ounces,English,"Microsoft Press; PAP/CDR edition (February 25, 2004)",978-0735619012,/Microsoft%C2%AE-Analysis-Business-Modeling-Skills/dp/0735619018/ref=sr_1_54?keywords=data+analysis&qid=1671164651&sr=8-54,https://www.amazon.com/Microsoft%C2%AE-Analysis-Business-Modeling-Skills/dp/0735619018/ref=sr_1_54?keywords=data+analysis&qid=1671164651&sr=8-54
90,323,Mathematical Statistics and Data Analysis,[ Rice],25.85, 25.00 - 25.85 ,684,4.2,76,62%,13%,13%,4%,9%,7.99 x 10 x 1.85 inches,1.89 pounds,English,"Cengage Learning; 3rd edition (November 21, 2013)", ,/Mathematical-Statistics-Data-Analysis-Rice/dp/8131519546/ref=sr_1_52?keywords=data+analysis&qid=1671164651&sr=8-52,https://www.amazon.com/Mathematical-Statistics-Data-Analysis-Rice/dp/8131519546/ref=sr_1_52?keywords=data+analysis&qid=1671164651&sr=8-52
91,324,Hypothesis Testing: An Intuitive Guide for Making Data Driven Decisions,[ Jim Frost],23.74,23.74,381,4.5,112,77%,13%,3%,2%,5%,6 x 0.86 x 9 inches,1.12 pounds,English,"Statistics By Jim Publishing (September 14, 2020)",978-1735431154,/Hypothesis-Testing-Intuitive-Making-Decisions/dp/173543115X/ref=sr_1_51?keywords=data+analysis&qid=1671164651&sr=8-51,https://www.amazon.com/Hypothesis-Testing-Intuitive-Making-Decisions/dp/173543115X/ref=sr_1_51?keywords=data+analysis&qid=1671164651&sr=8-51
92,325,"R for Data Science: Import, Tidy, Transform, Visualize, and Model Data","[ Garrett Grolemund,  and , Hadley Wickham]",42.49, 32.79 - 42.49 ,518,4.7,"1,426",81%,12%,4%,1%,2%,6 x 1.05 x 9 inches,1.64 pounds,English,"O'Reilly Media; 1st edition (January 31, 2017)", ,/Data-Science-Transform-Visualize-Model/dp/1491910399/ref=sr_1_49?keywords=data+analysis&qid=1671164651&sr=8-49,https://www.amazon.com/Data-Science-Transform-Visualize-Model/dp/1491910399/ref=sr_1_49?keywords=data+analysis&qid=1671164651&sr=8-49
93,326,Practical Time Series Analysis: Prediction with Statistics and Machine Learning,[ Aileen Nielsen],51.99,51.99,504,4.1,125,57%,18%,10%,8%,8%,7 x 1 x 9.25 inches,1.7 pounds,English,"O'Reilly Media; 1st edition (November 5, 2019)", ,/Practical-Time-Analysis-Prediction-Statistics/dp/1492041653/ref=sr_1_50?keywords=data+analysis&qid=1671164651&sr=8-50,https://www.amazon.com/Practical-Time-Analysis-Prediction-Statistics/dp/1492041653/ref=sr_1_50?keywords=data+analysis&qid=1671164651&sr=8-50
94,328,"Ace the Data Science Interview: 201 Real Interview Questions Asked By FAANG, Tech Startups, & Wall Street","[ Nick Singh,  and , Kevin Huo]",38.39, 32.26 - 38.39 ,301,4.5,695,76%,12%,5%,3%,4%,7 x 0.68 x 10 inches,1.28 pounds,English,"Ace the Data Science Interview (August 16, 2021)",978-0578973838,/Ace-Data-Science-Interview-Questions/dp/0578973839/ref=sr_1_46?keywords=data+analysis&qid=1671164651&sr=8-46,https://www.amazon.com/Ace-Data-Science-Interview-Questions/dp/0578973839/ref=sr_1_46?keywords=data+analysis&qid=1671164651&sr=8-46
95,329,Storytelling with Data: Let's Practice!,[ Cole Nussbaumer Knaflic],24.49,24.49,448,4.7,580,79%,13%,5%,1%,1%,7.9 x 0.9 x 9.8 inches,2.27 pounds,English,"Wiley; 1st edition (October 22, 2019)",978-1119621492,/Storytelling-Data-Cole-Nussbaumer-Knaflic/dp/1119621496/ref=sr_1_47?keywords=data+analysis&qid=1671164651&sr=8-47,https://www.amazon.com/Storytelling-Data-Cole-Nussbaumer-Knaflic/dp/1119621496/ref=sr_1_47?keywords=data+analysis&qid=1671164651&sr=8-47
96,330,Thinking Clearly with Data: A Guide to Quantitative Reasoning and Analysis,"[ Ethan Bueno de Mesquita,  and , Anthony Fowler]",28.49,28.49,400,4.3,39,74%,6%,7%,5%,8%,7 x 1 x 9.75 inches,1.55 pounds,English,"Princeton University Press (November 16, 2021)", ,/Thinking-Clearly-Data-Quantitative-Reasoning/dp/0691214352/ref=sr_1_45?keywords=data+analysis&qid=1671164651&sr=8-45,https://www.amazon.com/Thinking-Clearly-Data-Quantitative-Reasoning/dp/0691214352/ref=sr_1_45?keywords=data+analysis&qid=1671164651&sr=8-45
97,332,Storytelling with Data: A Data Visualization Guide for Business Professionals,[ Cole Nussbaumer Knaflic],35.17, 30.20 - 35.17 ,288,4.6,"3,493",76%,15%,6%,1%,2%,7.3 x 0.6 x 9.2 inches,1.46 pounds,English,"Wiley; 1st edition (November 2, 2015)", ,/Storytelling-Data-Visualization-Business-Professionals/dp/1119002257/ref=sr_1_43?keywords=data+analysis&qid=1671164651&sr=8-43,https://www.amazon.com/Storytelling-Data-Visualization-Business-Professionals/dp/1119002257/ref=sr_1_43?keywords=data+analysis&qid=1671164651&sr=8-43
98,333,"Essential Math for Data Science: Take Control of Your Data with Fundamental Linear Algebra, Probability, and Statistics",[ Thomas Nield],43.49, 43.48 - 43.49 ,347,4.5,57,76%,9%,10%,2%,3%,7 x 0.75 x 9 inches,1.23 pounds,English,"O'Reilly Media; 1st edition (July 5, 2022)",978-1098102937,/Essential-Math-Data-Science-Fundamental/dp/1098102932/ref=sr_1_42?keywords=data+analysis&qid=1671164651&sr=8-42,https://www.amazon.com/Essential-Math-Data-Science-Fundamental/dp/1098102932/ref=sr_1_42?keywords=data+analysis&qid=1671164651&sr=8-42
99,334,Introduction to Statistics: An Intuitive Guide for Analyzing Data and Unlocking Discoveries,[ Jim Frost],17.99, 16.19 - 17.99 ,255,4.5,217,72%,15%,6%,2%,5%,6 x 0.58 x 9 inches,12.2 ounces,English,"Statistics By Jim Publishing (August 13, 2020)",978-1735431109,/Introduction-Statistics-Intuitive-Analyzing-Discoveries/dp/1735431109/ref=sr_1_40?keywords=data+analysis&qid=1671164651&sr=8-40,https://www.amazon.com/Introduction-Statistics-Intuitive-Analyzing-Discoveries/dp/1735431109/ref=sr_1_40?keywords=data+analysis&qid=1671164651&sr=8-40
100,337,Statistics and Data Analysis: From Elementary to Intermediate,"[ Ajit Tamhane,  and , Dorothy Dunlop]",146.65, 19.50 - 146.65 ,736,4.4,31,69%,13%,7%,4%,6%,7 x 1.5 x 9.2 inches,2.77 pounds,English,"Pearson; 1st edition (October 18, 1999)",978-0137444267,/Statistics-Data-Analysis-Elementary-Intermediate/dp/0137444265/ref=sr_1_41?keywords=data+analysis&qid=1671164651&sr=8-41,https://www.amazon.com/Statistics-Data-Analysis-Elementary-Intermediate/dp/0137444265/ref=sr_1_41?keywords=data+analysis&qid=1671164651&sr=8-41
101,338,The Art of Data Analysis: Non-Technical Skills for Data Analysts,[ Alberto Scappini],15.05, 14.00 - 15.05 ,305,4.1,25,55%,17%,13%,9%,6%,6 x 0.69 x 9 inches,14.6 ounces,English,"Independently published (August 17, 2020)",978-1702688529,/Art-Data-Analysis-Non-Technical-Analysts/dp/1702688526/ref=sr_1_36?keywords=data+analysis&qid=1671164651&sr=8-36,https://www.amazon.com/Art-Data-Analysis-Non-Technical-Analysts/dp/1702688526/ref=sr_1_36?keywords=data+analysis&qid=1671164651&sr=8-36
102,346,"Microsoft Power BI Quick Start Guide: Bring your data to life through data modeling, visualization, digital storytelling, and more, 2nd Edition","[ Devin Knight, Mitchell Pearson, et al.]",28.49, 25.64 - 28.49 ,296,4.3,157,59%,23%,13%,4%,2%,7.5 x 0.67 x 9.25 inches,1.13 pounds,English,"Packt Publishing; 2nd ed. edition (October 30, 2020)",978-1800561571,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A086028025VJ5JI7P7CRD&qualifier=1671164775&id=251758586885247&widgetName=sp_mtf&url=%2FMicrosoft-Power-Quick-Start-Guide%2Fdp%2F1800561571%2Fref%3Dsr_1_84_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-84-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A086028025VJ5JI7P7CRD&qualifier=1671164775&id=251758586885247&widgetName=sp_mtf&url=%2FMicrosoft-Power-Quick-Start-Guide%2Fdp%2F1800561571%2Fref%3Dsr_1_84_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-84-spons%26psc%3D1
103,348,Using Data to Focus Instructional Improvement,"[ Cheryl James-Ward, Douglas Fisher, et al.]",20.13,20.13,134,4.6,78,77%,15%,5%,2%,2%,7.9 x 0.3 x 9.8 inches,10.4 ounces,English,"ASCD; 1.7.2013 edition (February 6, 2013)",x,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A02248121JWMVB67ZSOM8&qualifier=1671164784&id=6423934889239781&widgetName=sp_mtf&url=%2FUsing-Data-Focus-Instructional-Improvement%2Fdp%2F1416614842%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164784%26sr%3D8-129-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A02248121JWMVB67ZSOM8&qualifier=1671164784&id=6423934889239781&widgetName=sp_mtf&url=%2FUsing-Data-Focus-Instructional-Improvement%2Fdp%2F1416614842%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164784%26sr%3D8-129-spons%26psc%3D1
104,356,Learn Power BI: A beginner's guide to developing interactive business intelligence solutions using Microsoft Power BI,[ Greg Deckler],41.99,41.99,362,4.0,40,51%,23%,9%,9%,8%,7.5 x 0.82 x 9.25 inches,1.37 pounds,English,"Packt Publishing (September 13, 2019)", ,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A08398801MNJPU1UZZY5O&qualifier=1671164775&id=251758586885247&widgetName=sp_mtf&url=%2FLearn-Power-developing-interactive-intelligence%2Fdp%2F1838644482%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-82-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A08398801MNJPU1UZZY5O&qualifier=1671164775&id=251758586885247&widgetName=sp_mtf&url=%2FLearn-Power-developing-interactive-intelligence%2Fdp%2F1838644482%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-82-spons%26psc%3D1
105,357,Interactive Dashboards and Data Apps with Plotly and Dash: Harness the power of a fully fledged frontend web framework in Python – no JavaScript required,[ Elias Dabbas],40.71,40.71,Expand your app by creating dynamic  that generate content based on URLs,4.4,41,60%,26%,7%,4%,4%,7.5 x 0.82 x 9.25 inches,1.38 pounds,English,"Packt Publishing (May 21, 2021)",978-1800568914,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0223195GGHP6YZLG7ZE&qualifier=1671164775&id=251758586885247&widgetName=sp_mtf&url=%2FInteractive-Dashboards-Data-Apps-Plotly%2Fdp%2F1800568916%2Fref%3Dsr_1_83_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-83-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0223195GGHP6YZLG7ZE&qualifier=1671164775&id=251758586885247&widgetName=sp_mtf&url=%2FInteractive-Dashboards-Data-Apps-Plotly%2Fdp%2F1800568916%2Fref%3Dsr_1_83_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-83-spons%26psc%3D1
106,360,Python and Algorithmic Thinking for the Complete Beginner (2nd Edition): Learn to Think Like a Programmer,[ Aristides S Bouras],48.98, 42.49 - 48.98 ,688,4.5,92,72%,16%,6%,2%,5%,8 x 1.55 x 10 inches,2.96 pounds,English,"Independently published (June 16, 2019)",978-1099184871,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A07832153IKDNVJY7XTPI&qualifier=1671164775&id=251758586885247&widgetName=sp_mtf&url=%2FPython-Algorithmic-Thinking-Complete-Beginner%2Fdp%2F1099184878%2Fref%3Dsr_1_67_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-67-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A07832153IKDNVJY7XTPI&qualifier=1671164775&id=251758586885247&widgetName=sp_mtf&url=%2FPython-Algorithmic-Thinking-Complete-Beginner%2Fdp%2F1099184878%2Fref%3Dsr_1_67_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-67-spons%26psc%3D1
107,364,"Data Analysis for Business, Economics, and Policy","[ Gábor Békés,  and , Gábor Kézdi]",67.98, 64.99 - 67.98 ,738,4.3,30,67%,12%,12%,5%,5%,7.5 x 1.74 x 9.25 inches,3.51 pounds,English,"Cambridge University Press (May 6, 2021)",978-1108716208,/Data-Analysis-Business-Economics-Policy/dp/1108716202/ref=sr_1_8?keywords=data+analysis&qid=1671164651&sr=8-8,https://www.amazon.com/Data-Analysis-Business-Economics-Policy/dp/1108716202/ref=sr_1_8?keywords=data+analysis&qid=1671164651&sr=8-8
108,366,"Python for Data Analysis: Data Wrangling with pandas, NumPy, and Jupyter",[ Wes McKinney],37.0, 33.30 - 37.00 ,579,4.4,34,73%,10%,7%,7%,4%,7 x 1.5 x 9 inches,2.07 pounds,English,"O'Reilly Media; 3rd edition (September 20, 2022)",978-1098104030,/Python-Data-Analysis-Wrangling-Jupyter/dp/109810403X/ref=sr_1_6?keywords=data+analysis&qid=1671164651&sr=8-6,https://www.amazon.com/Python-Data-Analysis-Wrangling-Jupyter/dp/109810403X/ref=sr_1_6?keywords=data+analysis&qid=1671164651&sr=8-6
109,372,Python All-in-One For Dummies (For Dummies (Computer/Tech)),"[ John C. Shovic,  and , Alan Simpson]",29.99, 27.58 - 29.99 ,720,4.6,243,73%,16%,7%,1%,3%,7.4 x 1.6 x 9.1 inches,2.11 pounds,English,"For Dummies; 2nd edition (April 9, 2021)",978-1119787600,/Python-All-One-Dummies-Computer/dp/1119787602/ref=sr_1_34?keywords=python&qid=1671164641&sr=8-34,https://www.amazon.com/Python-All-One-Dummies-Computer/dp/1119787602/ref=sr_1_34?keywords=python&qid=1671164641&sr=8-34
110,375,Python Programming for Beginners: The Most Comprehensive Programming Guide to Become a Python Expert from Scratch in No Time. Includes Hands-On Exercises,[ Cory Reed],18.51,18.51,121,4.7,249,89%,2%,1%,1%,6%,8.5 x 0.28 x 11 inches,11.7 ounces,English,"Independently published (September 22, 2022)",979-8354101856,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A02531672WUO4LOTDEGE6&qualifier=1671164641&id=1914155294389320&widgetName=sp_mtf&url=%2FPython-Programming-Beginners-Comprehensive-Hands%2Fdp%2FB0BFV21L24%2Fref%3Dsr_1_32_sspa%3Fkeywords%3Dpython%26qid%3D1671164641%26sr%3D8-32-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A02531672WUO4LOTDEGE6&qualifier=1671164641&id=1914155294389320&widgetName=sp_mtf&url=%2FPython-Programming-Beginners-Comprehensive-Hands%2Fdp%2FB0BFV21L24%2Fref%3Dsr_1_32_sspa%3Fkeywords%3Dpython%26qid%3D1671164641%26sr%3D8-32-spons%26psc%3D1
111,376,Introducing Python: Modern Computing in Simple Packages,[ Bill Lubanovic],24.49, 19.99 - 24.49 ,630,4.7,363,81%,12%,4%,1%,2%,6.93 x 1.34 x 9.06 inches,2.35 pounds,English,"O'Reilly Media; 2nd edition (December 3, 2019)",79,/Introducing-Python-Modern-Computing-Packages/dp/1492051365/ref=sr_1_28?keywords=python&qid=1671164641&sr=8-28,https://www.amazon.com/Introducing-Python-Modern-Computing-Packages/dp/1492051365/ref=sr_1_28?keywords=python&qid=1671164641&sr=8-28
112,377,"Black Hat Python, 2nd Edition: Python Programming for Hackers and Pentesters","[ Justin Seitz,  and , Tim Arnold]",40.49, 18.76 - 40.49 ,216,4.7,406,81%,12%,5%,1%,2%,7 x 0.53 x 9.25 inches,14.4 ounces,English,"No Starch Press; 2nd edition (April 14, 2021)",99,/Black-Hat-Python-2nd-Programming/dp/1718501129/ref=sr_1_26?keywords=python&qid=1671164641&sr=8-26,https://www.amazon.com/Black-Hat-Python-2nd-Programming/dp/1718501129/ref=sr_1_26?keywords=python&qid=1671164641&sr=8-26
113,380,Python for Tweens and Teens - 2nd Edition (Full Color Version): Learn Computational and Algorithmic Thinking,[ Aristides Bouras],47.7,47.7,360,4.5,61,70%,19%,6%,3%,3%,8.5 x 0.85 x 11 inches,2.26 pounds,English,"Independently published (February 28, 2022)",979-8494183804,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A08026591EYQOZHDTAHM8&qualifier=1671164641&id=1914155294389320&widgetName=sp_mtf&url=%2FPython-Tweens-Teens-Computational-Algorithmic%2Fdp%2FB09TMT49SD%2Fref%3Dsr_1_31_sspa%3Fkeywords%3Dpython%26qid%3D1671164641%26sr%3D8-31-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A08026591EYQOZHDTAHM8&qualifier=1671164641&id=1914155294389320&widgetName=sp_mtf&url=%2FPython-Tweens-Teens-Computational-Algorithmic%2Fdp%2FB09TMT49SD%2Fref%3Dsr_1_31_sspa%3Fkeywords%3Dpython%26qid%3D1671164641%26sr%3D8-31-spons%26psc%3D1
114,384,"Invent Your Own Computer Games with Python, 4th Edition",[ Al Sweigart],20.49,20.49,376,4.7,442,80%,13%,6%,1%,1%,7 x 0.88 x 9.25 inches,1.36 pounds,English,"No Starch Press; 4th edition (December 16, 2016)", ,/Invent-Your-Computer-Games-Python/dp/1593277954/ref=sr_1_21?keywords=python&qid=1671164641&sr=8-21,https://www.amazon.com/Invent-Your-Computer-Games-Python/dp/1593277954/ref=sr_1_21?keywords=python&qid=1671164641&sr=8-21
115,391,"Python Architecture Patterns: Master API design, event-driven structures, and package management in Python",[ Jaime Buelta],41.99,41.99,594,4.3,23,72%,6%,7%,7%,7%,7.5 x 1.34 x 9.25 inches,2.22 pounds,English,"Packt Publishing (January 12, 2022)",978-1801819992,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A01781803LMYSJ4P05CNN&qualifier=1671164641&id=1914155294389320&widgetName=sp_mtf&url=%2FPython-Architecture-Patterns-event-driven-structures%2Fdp%2F1801819998%2Fref%3Dsr_1_19_sspa%3Fkeywords%3Dpython%26qid%3D1671164641%26sr%3D8-19-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A01781803LMYSJ4P05CNN&qualifier=1671164641&id=1914155294389320&widgetName=sp_mtf&url=%2FPython-Architecture-Patterns-event-driven-structures%2Fdp%2F1801819998%2Fref%3Dsr_1_19_sspa%3Fkeywords%3Dpython%26qid%3D1671164641%26sr%3D8-19-spons%26psc%3D1
116,417,Python for DevOps: Learn Ruthlessly Effective Automation,"[ Noah Gift, Kennedy Behrman, et al.]",35.99,35.99,506,4.5,236,74%,13%,8%,3%,2%,7.01 x 1.02 x 9.17 inches,1.76 pounds,English,"O'Reilly Media; 1st edition (January 7, 2020)", ,/Python-DevOps-Ruthlessly-Effective-Automation/dp/149205769X/ref=sr_1_80?keywords=python&qid=1671164900&sr=8-80,https://www.amazon.com/Python-DevOps-Ruthlessly-Effective-Automation/dp/149205769X/ref=sr_1_80?keywords=python&qid=1671164900&sr=8-80
117,418,Learn Coding Basics in Hours with Python,"[ The Tech Academy, Jack C. Stanley, et al.]",3.99,3.99,107,4.5,326,70%,18%,7%,4%,1%,8.5 x 0.25 x 11 inches,10.5 ounces,English,"Jack Stanley (November 17, 2017)",978-0997326475,/Learn-Coding-Basics-Hours-Python/dp/0997326476/ref=sr_1_151?keywords=python&qid=1671164909&sr=8-151,https://www.amazon.com/Learn-Coding-Basics-Hours-Python/dp/0997326476/ref=sr_1_151?keywords=python&qid=1671164909&sr=8-151
118,426,Murach's Python Programming (2nd Edition),"[ Joel Murach,  and , Michael Urban]",48.78, 47.00 - 48.78 ,564,4.6,93,81%,7%,6%,2%,4%,8.25 x 1.25 x 10.25 inches,2.5 pounds,English,"Mike Murach & Associates; 2nd edition (May 7, 2021)",978-1943872749,/Murachs-Python-Programming-Joel-Murach/dp/1943872740/ref=sr_1_148?keywords=python&qid=1671164909&sr=8-148,https://www.amazon.com/Murachs-Python-Programming-Joel-Murach/dp/1943872740/ref=sr_1_148?keywords=python&qid=1671164909&sr=8-148
119,432,"Serious Python: Black-Belt Advice on Deployment, Scalability, Testing, and More",[ Julien Danjou],29.24, 22.97 - 29.24 ,240,4.7,336,79%,13%,5%,1%,1%,7.06 x 0.57 x 9.25 inches,1.15 pounds,English,"No Starch Press; Illustrated edition (December 27, 2018)",978-1593278786,/Serious-Python-Black-Belt-Deployment-Scalability/dp/1593278780/ref=sr_1_141?keywords=python&qid=1671164909&sr=8-141,https://www.amazon.com/Serious-Python-Black-Belt-Deployment-Scalability/dp/1593278780/ref=sr_1_141?keywords=python&qid=1671164909&sr=8-141
120,433,"Ball Pythons as Pets - Your Complete Owners Guide: Ball Python Breeding, Caring, Where To Buy, Types, Temperament, Cost, Health, Handling, Husbandry, Diet, And Much More!",[ Jacqueline Silverdale],11.97,11.97,56,4.3,210,69%,11%,10%,4%,6%,5.98 x 0.15 x 9.02 inches,4.3 ounces,English,"CreateSpace Independent Publishing Platform (November 16, 2017)",978-1979824781,/Ball-Pythons-Pets-Temperament-Husbandry/dp/1979824789/ref=sr_1_137?keywords=python&qid=1671164909&sr=8-137,https://www.amazon.com/Ball-Pythons-Pets-Temperament-Husbandry/dp/1979824789/ref=sr_1_137?keywords=python&qid=1671164909&sr=8-137
121,435,Begin to Code with Python,[ Rob Miles],27.32,27.32,528,4.4,64,64%,22%,8%,2%,4%,7.4 x 1.15 x 8.95 inches,1.85 pounds,English,"Microsoft Press; 1st edition (December 8, 2017)", ,/Begin-Code-Python-Rob-Miles/dp/1509304525/ref=sr_1_135?keywords=python&qid=1671164909&sr=8-135,https://www.amazon.com/Begin-Code-Python-Rob-Miles/dp/1509304525/ref=sr_1_135?keywords=python&qid=1671164909&sr=8-135
122,438,Python Scripting for ArcGIS Pro,[ Paul A. Zandbergen],50.99,50.99,412,4.5,141,71%,17%,8%,3%,1%,8 x 1 x 9.75 inches,2.85 pounds,English,"Esri Press; 2nd edition (July 7, 2020)",978-1589484993,/Python-Scripting-ArcGIS-Paul-Zandbergen/dp/1589484991/ref=sr_1_204?keywords=python&qid=1671164918&sr=8-204,https://www.amazon.com/Python-Scripting-ArcGIS-Paul-Zandbergen/dp/1589484991/ref=sr_1_204?keywords=python&qid=1671164918&sr=8-204
